ingest_timestamp,sms_id,sighting_index,report_time,species,pod,direction,location_desc,place_a,place_b,lat,lon,location_method,confidence,notes,raw_text
9/17/2025,a79b837262de690b,1,,Orca,J pod,southbound,"passing Fauntleroy/Vashon ferry lanes, surface active, Vashon side of channel in East Passage",Blake Island,East Passage,47.5214073,-122.4363215,between_midpoint,0.8,w/ directional changes but still slow,"Orca Network: J Pod w/ directional changes but still slow southbound passing Fauntleroy/Vashon ferry lanes, surface active, Vashon side of channel in East Passage"
9/17/2025,a2877694eb7c1b9e,1,,Orca,J pod,southbound,just went past Point Robinson close to shore,Point Robinson,,47.39725,-122.41575,exact_water,1,slightly spread & surface active,"Orca Network: J Pod, slightly spread & surface active, southbound, just went past Point Robinson close to shore"
9/17/2025,047a606ad1b0967f,1,,Orca,J pod,northbound,"into Colvos Passage, just south of Point Richmond closer to the island side",Colvos Passage approaching Pt. Richmond,,47.57189579,-122.4246815,exact_water,0.9,slowly northbound with surface activity,"Orca Network: J pod slowly northbound with surface activity into Colvos Passage, just south of Point Richmond closer to the island side. Reminder: Do not reply to this number. See our website for ways to report sightings: www.orcanetwork.org/report-sightings"
9/17/2025,b87f834689673543,1,,Orca,J pod,northbound,between,East Passage off the north end of Vashon,Blake Island,47.50617752,-122.4367728,between_midpoint,0.9,lots of breaching,"Orca Network: J pod northbound between north Vashon ferry terminal and Blake Island, lots of breaching"
9/17/2025,4a9ee1a5c03a5c7f,1,,Orca,J pod,northbound,"midchannel off Bainbridge Island, visible from Manitou Beach",Bainbridge Island,,47.64933915,-122.4372594,exact_water,1,,"Orca Network: J pod northbound midchannel off Bainbridge Island, visible from Manitou Beach"
9/19/2025,95202d8bd22a5815,1,,Orca,SRKW,eastbound,toward lki h illi id l b,Alki Point,,47.58189579,-122.4246815,exact_water,0.7,Please treat as SRKWs until IDs are confirmed,Orca Network: 1 male orca eastbound toward lki h illi id l b Alki Pt. Others were milling outside Eagle Harbor at 07:35. Please treat as SRKWs until IDs are confirmed
9/19/2025,95202d8bd22a5815,2,7:35,Orca,SRKW,unknown,milling outside,Eagle Harbor,,47.61912692,-122.4121374,exact_water,0.7,Please treat as SRKWs until IDs are confirmed,Orca Network: 1 male orca eastbound toward lki h illi id l b Alki Pt. Others were milling outside Eagle Harbor at 07:35. Please treat as SRKWs until IDs are confirmed
9/19/2025,958b438457ef6a80,1,,Orca,J pod,southbound,in East Passage,East Passage,,47.5047586,-122.4197093,exact_water,1,J16s leading on east side of the channel across from Dilworth,"Orca Network: J pod last seen southbound in East Passage, J16s leading on east side of the channel across from Dilworth"
9/19/2025,b86f7950e749ef17,1,,Orca,J pod,southbound,"in East Passage between Dash Point and Point Robinson, spread out",Dash Point,Point Robinson,47.359075,-122.4115,between_midpoint,1,,"Orca Network: J pod southbound in East Passage between Dash Point and Point Robinson, spread out"
9/19/2025,67400c118fba550c,1,,Orca,J pod,southbound,traveling in 2 groups; leading group has rounded,Pt. Defiance,Tacoma Narrows,47.3171,-122.45675,between_midpoint,0.9,in Dalco Passage,"Orca Network: J pod in Dalco Passage traveling in 2 groups; leading group has rounded Point Defiance and is facing south toward Narrows, trailing group stalled midchannel in Dalco north of Point Defiance, were westbound, possibly trending north now"
9/19/2025,67400c118fba550c,2,,Orca,J pod,westbound,trailing group stalled midchannel in Dalco north of,Pt. Defiance,,47.3563,-122.445,exact_water,0.8,possibly trending north now,"Orca Network: J pod in Dalco Passage traveling in 2 groups; leading group has rounded Point Defiance and is facing south toward Narrows, trailing group stalled midchannel in Dalco north of Point Defiance, were westbound, possibly trending north now"
9/19/2025,62142d5833dae64f,1,,Orca,J pod,northbound,"approaching Fox Island bridge, Fox Island side of channel",Hale Passage near Vashon (Fox Island side),,47.44383946,-122.4315146,exact_water,1,,"Orca Network: Members of J pod in Hale Passage northwestbound approaching Fox Island bridge, Fox Island side of channel"
9/19/2025,767d916f840b17f8,1,,Orca,J pod,northbound,north of,Colvos Passage approaching Pt. Richmond,,47.59189579,-122.4446815,exact_water,1,midchannel,"Orca Network: Members of J pod in Colvos Passage north of Point Richmond, northbound, midchannel"
9/19/2025,1a07a1d146ea7b13,1,,Orca,J pod,northbound,"approaching Kopachuck, Gig Harbor side",Carr Inlet,,47.335,-122.555,exact_water,1,,"Orca Network: J pod northbound in Carr Inlet approaching Kopachuck, Gig Harbor side"
9/19/2025,210cd8b3c793d125,1,,Orca,J pod,northbound,"stalled near Olalla Bay Market, east of mid",Colvos Passage approaching Olalla Bay (Vashon),,47.44383946,-122.4115146,exact_water,1,,"Orca Network: J16s in Colvos stalled near Olalla Bay Market, east of mid, had been northbound"
9/19/2025,1629ca09168fe2bb,1,,Humpback Whale,Unknown,unknown,feeding near,Pt. Defiance,,47.3463,-122.465,exact_water,1,,Orca Network: 2 humpbacks feeding near Pt Defiance
9/19/2025,0a87f38d926e96cb,1,,Minke,Unknown,westbound,near,Near Anacortes ferry terminal,,48.51,-122.69,exact_water,1,,Orca Network: Minke westbound near Anacortes ferry terminal
9/19/2025,fd906098975208c5,1,,Orca,J pod,northbound,approaching Fragaria,Colvos Passage,Colvos Passage approaching Fragaria (Vashon),47.45691973,-122.4357573,between_midpoint,1,J16s reported,Orca Network: J16s northbound in Colvos Passage approaching Fragaria
9/19/2025,7987f961c673a483,1,,Orca,J pod,southbound,in Carr Inlet,Carr Inlet near Fox Island (estimated),,47.333,-122.533,exact_water,1,flipped directions near Raft Island,"Orca Network: J pod flipped directions near Raft Island, now southbound in Carr Inlet"
9/20/2025,c749c7bc60b7a4cd,1,,Orca,J pod,southbound,west of midchannel visible from Bella Bella,Carr Inlet,,47.335,-122.555,exact_water,0.8,,"Orca Network: J pod southbound fast in Carr Inlet, west of midchannel visible from Bella Bella"
9/20/2025,4310d11271231830,1,,Orca,SRKW,unknown,Off South Beach,Blake Island,Midchannel between Carkeek Park & Fay Bainbridge Park (approximated to Carkeek Park),47.62686615,-122.4383223,between_midpoint,0.8,"Seen from Bremerton ferry, direction of travel unknown. Possibly the J16s, please treat as SRKWs until IDs are confirmed. Blake Island approximation based on Gold Beach.","Orca Network: Orcas off South Beach, Bainbridge. Seen from Bremerton ferry, direction of travel unknown. Possibly the J16s, please treat as SRKWs until IDs are confirmed"
9/20/2025,37de0bf7e067789a,1,,Unknown,Unknown,eastbound,off,Pt Ruston,,47.37866973,-122.4582573,exact_water,0.8,Baleen whale,Orca Network: Baleen whale eastbound off Pt Ruston
9/20/2025,80b823794c46311d,1,,Orca,J pod,northbound,"north of Anderson Island/Steilacoom ferry lane, midchannel",Steilacoom ferry lane,,47.22707,-122.4336,exact_water,0.8,,"Orca Network: J pod northbound north of Anderson Island/Steilacoom ferry lane, midchannel"
9/20/2025,0b9709d2decb46d5,1,,Orca,J pod,southbound,into East Passage south of Vashon/Fauntleroy ferry lanes,Vashon ferry terminal,Blake Island,47.48158951,-122.4410833,between_midpoint,0.8,Possible J16s,Orca Network: Possible J16s southbound into East Passage south of Vashon/Fauntleroy ferry lanes
9/20/2025,4b2546c1f2d98785,1,,Humpback Whale,Unknown,unknown,milling between,Tahlequah/Point Defiance ferry lanes,Vashon Island,47.38253487,-122.4299823,between_midpoint,0.8,Northilla Beach on Vashon,Orca Network: Humpback milling between Pt Defiance ferry and Northilla Beach on Vashon
9/20/2025,a69aba8a656ba88a,1,,Orca,J pod,northbound,midchannel off,North of Three Tree Point (near Vashon/East Passage),,47.53394762,-122.4531023,exact_water,1,,Orca Network: J16s northbound midchannel off Three Tree Pt
9/20/2025,f564d081823546c6,1,,Orca,J pod,northbound,north of,South of Point Defiance in Tacoma Narrows,,47.3266,-122.4027,exact_water,1,visible from Gig Harbor ferry landing,"Orca Network: Js northbound north of the Narrows bridge, visible from Gig Harbor ferry landing"
9/20/2025,72096bd343f321e9,1,,Humpback Whale,Unknown,unknown,midchannel east of,Tahlequah/Point Defiance ferry lanes,Vashon,47.39805987,-122.4399573,between_midpoint,0.8,,Orca Network: Humpback midchannel east of Pt Defiance/Vashon ferry lane
9/20/2025,32e8bab28bb00be8,1,,Humpback Whale,Unknown,westbound,milling west of midchannel off Eglon,Eglon,,47.8651,-122.4651768,exact_water,1,,Orca Network: HB milling west of midchannel off Eglon
9/20/2025,f886543a245ff8ad,1,,Humpback Whale,Unknown,northbound,off Yeomalt Pt,Restoration Point,,47.58,-122.441896,exact_water,0.8,Yeomalt Point approximated to Restoration Point,Orca Network: HB northbound off Yeomalt Pt
9/20/2025,5915a558996bc826,1,,Orca,J pod,northbound,north of Sunrise Beach,Colvos Passage,Sunrise Beach,47.41430117,-122.4554,between_midpoint,1,"-J16s, spread out","Orca Network: J pod (-J16s) steadily northbound in Colvos Passage north of Sunrise Beach, spread out"
9/20/2025,ec2c15f984a5c43f,1,,Orca,J pod,northbound,past north end of,Blake Island,,47.538056,-122.4529336,exact_water,1,J16s,Orca Network: J16s northbound past north end of Blake Island
9/20/2025,db17ca8f99be25f9,1,,Humpback Whale,Unknown,northbound,"north of President Point, midchannel to east of mid",Admiralty Inlet near Bush Point Whidbey,,48.065796,-122.498697,exact_water,0.8,President Point approximated to Admiralty Inlet near Bush Point Whidbey,"Orca Network: Humpback north of President Point, midchannel to east of mid, northbound"
9/20/2025,bb443e79ea2b62c0,1,,Orca,Unknown,unknown,west of,West of Jones Island,,48.6609,-122.9869,exact_water,1,At least 2 orcas,Orca Network: At least 2 orcas west of Jones Island
9/20/2025,cf86db801dc05b15,1,,Orca,J pod,northbound,"exited Colvos Passage, northbound through Southworth ferry lanes",Colvos Passage,,47.47,-122.43,exact_water,1,-J16s,"Orca Network: J pod (-J16s) have exited Colvos Passage, northbound through Southworth ferry lanes"
9/20/2025,8a3c4796d8ffbfee,1,,Humpback Whale,Unknown,unknown,in,Commencement Bay,,47.26,-122.408,exact_water,1,Possible,Orca Network: Possible humpback in Commencement Bay
9/20/2025,e464dcb10d7fdb15,1,,Orca,J pod,northbound,"through Seattle-Bainbridge ferry lanes, were west of midchannel",Elliott Bay,,47.619127,-122.442137,exact_water,1,,"Orca Network: J16s northbound through Seattle-Bainbridge ferry lanes, were west of midchannel"
9/20/2025,4e5fbdf24af1ba52,1,,Orca,J pod,northbound,"milling, slowly approaching West Point lighthouse, west of midchannel",Golden Gardens,,47.67614732,-122.44283,exact_water,0.9,,"Orca Network: J pod milling, slowly northbound approaching West Point lighthouse, west of midchannel"
9/20/2025,17e01824d7af472d,1,,Humpback Whale,Unknown,northbound,past,Sunrise Beach,,47.33860233,-122.4808,exact_water,1,Colvos Passage,Orca Network: Humpback northbound in Colvos Passage past Sunrise Beach
9/20/2025,cafd19335eeab9a5,1,,Orca,J pod,northbound,"last seen northbound past West Point lighthouse, west of midchannel",Golden Gardens,,47.67614732,-122.45283,exact_water,0.9,,"Orca Network: J16s last seen northbound past West Point lighthouse, west of midchannel"
9/22/2025,110c20d768138499,1,,Humpback Whale,Unknown,unknown,off of Gig Harbor as viewed from between the entrance to Gig Harbor and Sunrise Beach,Gig Harbor,Sunrise Beach,47.34830117,-122.4872,between_midpoint,1,Dalco Passage,Orca Network: Humpback reported in Dalco Passage off of Gig Harbor as viewed from between the entrance to Gig Harbor and Sunrise Beach. Direction unknown
9/22/2025,ee42a9d25839b8a0,1,,Humpback Whale,Unknown,unknown,milling around in the Possession Triangle off of Eglon,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,1,Possession Triangle is near Edmonds/Kingston ferry lanes,Orca Network: Humpback CRC 18655 is milling around in the Possession Triangle off of Eglon
9/22/2025,393c8b9df1f1f7c9,1,,Humpback Whale,Unknown,eastbound,mid channel in,Dalco Passage,Tahlequah/Point Defiance ferry lanes,47.38375987,-122.4303536,between_midpoint,1,,"Orca Network: Humpback mid channel in Dalco Passage in the Pt Defiance/Tahlequah ferry lanes, trending east"
9/22/2025,44756c7a16b79cd9,1,,Humpback Whale,Unknown,unknown,feeding between,"Protection Island, Cape George,","Protection Island, Cape George,",48.1132,-122.9053,between_midpoint,1,and Diamond Point,"Orca Network: Humpback feeding between Protection Island, Cape George, and Diamond Point"
9/22/2025,2a5c4244288df4d5,1,,Humpback Whale,Unknown,unknown,"west of Tahlequah/ Pt Defiance ferry lanes, trending west",Tahlequah/Point Defiance ferry lanes,,47.3387,-122.4484,exact_water,1,Making directional changes,"Orca Network: Humpback still in Dalco Passage. Making directional changes, currently west of Tahlequah/ Pt Defiance ferry lanes, trending west"
9/23/2025,9a1de36d3a32aa4f,1,,Humpback Whale,Unknown,unknown,"near Gig Harbor, south of Sunrise as seen from the old Gig Harbor Ferry Landing",Dalco Passage,Gig Harbor,47.38340987,-122.4679536,between_midpoint,0.9,seen from the old Gig Harbor Ferry Landing,"Orca Network: Humpback still in Dalco Passage, near Gig Harbor, south of Sunrise as seen from the old Gig Harbor Ferry Landing. Direction unknown"
9/23/2025,5ed2d43cfa7338d7,1,,Humpback Whale,Unknown,eastbound,past Tahlequah ferry terminal toward Browns Point,Tahlequah ferry terminal,Commencement Bay/Browns Pt (estimated),47.38566973,-122.4107573,between_midpoint,0.8,Delayed report,Orca Network: Delayed report of humpback eastbound past Tahlequah ferry terminal toward Browns Point
9/24/2025,a55381657ffdb184,1,,Humpback Whale,Unknown,northbound,close in to Gig Harbor shores at the west end of,Dalco Passage,Colvos Passage,47.44940987,-122.4261536,between_midpoint,1,,Orca Network: Humpback reported close in to Gig Harbor shores at the west end of Dalco Passage moving north towards Colvos
9/24/2025,f31c7bdea7cd185a,1,,Orca,Biggs,southbound,"steadily southbound past, about 1/2 mile from shore",Carkeek Park,,47.68908815,-122.4036555,exact_water,1,loosely grouped,"Orca Network: T123s steadily southbound past Kayu Kayu Ac Park, loosely grouped, about 1/2 mile from shore"
9/24/2025,3bc45c04cfffff54,1,,Orca,Biggs,southbound,past,Wing Point Bainbridge,,47.6189,-122.385,exact_water,1,midchannel to east of midchannel,"Orca Network: T123s southbound past Eagle Harbor, midchannel to east of midchannel"
9/24/2025,34dc6d452a09bf68,1,,Orca,Biggs,unknown,near Orcas Island ferry terminal,Orcas Island ferry terminal,,48.597,-122.946,exact_water,0.8,"Likely T90s & T101s, no direction given with report, had previously been westbound.","Orca Network: Likely T90s & T101s near Orcas Island ferry terminal, no direction given with report, had previously been westbound. Orca Network:"
